CustomerID,FirstName,LastName,Gender,DateOfBirth,Email,PhoneNumber,Address,City,State,PostalCode,Country,LoyaltyProgramID
930,Sheila,Davis,F,1992-09-03,jamesgibson@example.org,001-859-859-9027x56073,390 Michelle Parks Coxfort  AK 18016,Patrickland,South Carolina,60173,Peru,4
931,Seth,Smith,F,1973-02-27,michael03@example.org,001-834-948-1149x574,3401 Robinson Port Suite 457 North Carolyn  MS 45653,Gonzalesstad,Oklahoma,67769,United States Minor Outlying Islands,5
932,Michelle,Zhang,Not Specified,1999-03-12,christophercox@example.org,001-882-914-5641x6385,PSC 4550  Box 7275 APO AP 99609,New Carla,Nebraska,53618,Montenegro,3
933,Michael,Brown,F,1975-10-03,loweantonio@example.com,001-456-623-9291,0616 Brian Mount Suite 344 Johnsonchester  VT 92757,West Tinachester,Louisiana,99148,Guyana,3
934,Tina,Lopez,M,1986-11-21,deborahcummings@example.com,444-257-6964,2657 Huff Shoal Suite 831 New Warrenberg  VA 53648,Port Sarahtown,Georgia,74440,Dominica,4
935,Michelle,Boyer,M,1972-08-15,shawnjimenez@example.com,517-938-8949x97746,74108 Davis Mountains Marciahaven  WA 39350,East Linda,South Carolina,47989,Mozambique,5
936,Christopher,Avila,F,1972-09-18,nyoung@example.org,225-503-8605x176,Unit 5165 Box 3237 DPO AA 15554,New Vanessafort,New Hampshire,27005,Sri Lanka,2
937,Mark,Anthony,M,1992-05-26,gregory56@example.org,(803)880-5094,Unit 8114 Box 1854 DPO AP 37236,West Mary,West Virginia,21184,Tokelau,3
938,David,Valencia,Others,2000-11-09,ijohnson@example.net,(645)665-6396x406,8232 Baker Harbors North Robertfort  MD 18652,Port Elizabethberg,Kansas,80302,Mongolia,2
939,Timothy,Kennedy,Others,1974-05-09,ryancollins@example.com,(348)649-9502,40746 Bond Ranch Port Stephen  AK 06243,Lake Brenda,Colorado,73711,China,3
940,Mary,Holland,Others,1983-12-20,tinamarsh@example.com,876-404-7925x70070,0933 Kimberly Island Apt. 443 Thompsonstad  DC 30990,Port Kellyfort,Arizona,92244,Bosnia and Herzegovina,3
941,Stephen,Riley,F,1988-04-27,dennis20@example.org,8916968833,61205 Jasmine Grove Apt. 160 North Shannonborough  AS 69812,Cathychester,Iowa,52229,Wallis and Futuna,3
942,Cynthia,Case,F,1996-04-04,robertbrowning@example.org,516-696-1496,1694 Paul Circle Apt. 026 Susantown  FL 59666,Watsonmouth,Mississippi,88991,Saint Helena,2
943,Edward,Davis,Others,2006-02-19,chadtrevino@example.net,(241)548-2565,0018 Kevin Land Lake Tara  MS 02301,Nicolehaven,Virginia,71532,Macao,3
944,Joseph,Martin,Others,1985-07-03,walldavid@example.org,266-599-0308,Unit 8635 Box 6877 DPO AE 29755,South Nicole,West Virginia,75811,Palau,2
945,Craig,Coleman,Not Specified,1980-04-11,youngmichael@example.com,465-682-8430,38488 Larry Summit Suite 011 South Tony  DE 47742,Port Amyside,North Dakota,20201,Turks and Caicos Islands,4
946,Michelle,Oconnor,Others,1965-10-04,vjohnson@example.net,882-387-8247x3818,42425 Thomas Island Suite 104 North Collin  NV 85231,New Patriciafort,California,14773,Kazakhstan,4
947,David,Patel,M,1998-10-11,freytimothy@example.com,800.910.5597x0380,45244 Thompson Knolls Apt. 524 Andersonside  MS 68949,Brooksmouth,Oregon,86546,United Kingdom,1
948,Kayla,Campos,Others,2004-03-06,beckvalerie@example.com,001-547-761-5906x21281,9960 Beth Green West Aimee  NH 69528,South Joseph,Kansas,63315,Indonesia,2
949,Albert,Jennings,M,1998-11-16,latoyapennington@example.org,+1-671-601-2275x195,14255 Jackson Ways Apt. 551 Jamesburgh  IN 86262,West Michele,Ohio,88167,France,3
950,Sarah,Little,M,1957-02-26,nwilliams@example.com,377.495.2101,56372 Lopez Corners Apt. 677 Aaronview  DE 02388,West Aaronhaven,New Jersey,25973,Indonesia,1
951,Cynthia,Werner,F,2007-03-11,elove@example.net,610.235.8596,64339 Patrick Summit Apt. 833 New Whitneyville  ND 62278,Elizabethland,Indiana,28638,Myanmar,3
952,Casey,Gardner,F,1975-07-14,john37@example.net,223-222-9314x2148,95297 Todd Extensions Joshuaville  KS 49401,West Darrentown,Massachusetts,31425,Pakistan,3
953,Peter,Rush,Not Specified,2005-07-28,lindseycindy@example.com,(738)918-0469,314 Bryant Motorway Rebeccaside  TN 39222,Christensenport,Wyoming,11670,Italy,4
954,Michael,Martin,M,1998-05-12,dawnstout@example.org,+1-866-300-9418x20260,897 Colin Street Apt. 555 Deborahmouth  CA 11432,Port Darren,Alabama,21090,Burundi,2
955,Ronnie,Oliver,M,2001-08-09,frenchmarvin@example.net,(737)451-7275x212,6351 Gonzalez Cliffs Apt. 414 Martinezshire  PA 11722,East James,Alaska,90683,Suriname,1
956,Christopher,Miller,F,1997-03-15,brittany03@example.net,001-926-590-1594x8788,2140 Taylor Common West Benjaminstad  MT 42369,Lake Veronica,Arkansas,63622,Philippines,4
957,Michael,Anderson,M,1970-05-31,albertwarren@example.net,272-375-6903x451,USS Perez FPO AE 93281,Dianechester,Texas,95880,Cayman Islands,1
958,Elizabeth,Warren,Not Specified,1957-06-17,jared10@example.org,772.997.6701x55037,794 Natasha Passage Apt. 988 New Justin  NY 91819,Port Jessicastad,Oklahoma,64092,Dominican Republic,5
959,Cody,Becker,Not Specified,1964-05-24,moorejohn@example.net,(657)843-9762,631 Blake Shoal Apt. 202 Moramouth  PW 55300,South Cynthia,Mississippi,75360,Guernsey,3
960,Cheryl,Guerrero,Not Specified,1997-09-17,williamskelly@example.com,531-851-5895,65972 Mary Rapids Lake Elizabeth  AZ 43692,Reginaland,Idaho,73934,Trinidad and Tobago,3
961,Bruce,Green,F,1973-01-12,samantha35@example.org,+1-925-383-9843,853 Caldwell Knoll Suite 580 Lake Autumnborough  DE 03504,East Julia,Mississippi,88898,Sri Lanka,3
962,Nicole,Gonzalez,M,1996-12-22,reedjohnathan@example.net,730.261.7012x561,228 Michael Turnpike Apt. 855 Lake Katherinechester  IN 44540,Smithmouth,North Dakota,27285,Canada,4
963,Darren,Santana,Others,1999-07-29,holly15@example.org,589.383.3299x9733,8978 Richard Turnpike Ramseyburgh  NC 11944,Nicoleton,Idaho,01069,Chile,2
964,Daniel,Hamilton,Others,1983-07-09,hannah14@example.com,(456)522-1968x28773,USNS Wood FPO AP 03884,North Ashlee,Oklahoma,59924,Fiji,3
965,Rachel,Smith,Others,1984-02-26,ajohnson@example.org,699-757-8734,4859 Tiffany Ridges Apt. 163 Dustinshire  OH 06500,South Jordan,Rhode Island,40602,Cocos (Keeling) Islands,3
966,Gregory,Alvarado,Others,1974-02-08,austin88@example.net,4164316290,6666 James Crest Sparksberg  NH 02613,Johnnyland,Alabama,52506,Jersey,3
967,Trevor,Thomas,Not Specified,1990-03-05,chad24@example.org,(978)428-3825x45621,46897 Donna Plains Laurenport  KS 56840,Port Steven,Mississippi,06707,Israel,5
968,Jeremy,Morrow,Not Specified,1971-10-28,mmullins@example.org,(716)977-1659x60906,847 William Stream Maryhaven  IL 51272,Frazierstad,California,76880,Jersey,3
969,Jennifer,White,M,1988-03-31,seancolon@example.net,+1-659-691-8170x7764,90377 Sanders Circle Lake Rebecca  SD 47600,North Amandaview,South Carolina,74152,United Kingdom,4
970,Jane,Rogers,F,1969-01-01,lewistimothy@example.com,865-771-5371x62204,4891 Lindsey Mountains Apt. 739 New Kimberly  PR 84946,Port Hannah,Mississippi,55005,Botswana,4
971,Michael,Allen,Not Specified,2004-11-24,christianfranklin@example.org,316-885-3049x5165,Unit 7359 Box 1801 DPO AP 14829,Phillipside,New Hampshire,07610,Mozambique,3
972,Brian,Macdonald,Not Specified,1993-09-01,oliverheather@example.org,772.800.2096x380,02584 Johnson Square Suite 836 Brianchester  MN 54388,Michaelbury,Arizona,71638,Turkmenistan,1
973,George,Lopez,Others,1959-07-20,morenojohn@example.net,249.886.7824x655,00769 Stephanie Knoll Suite 194 West Tyler  SC 21773,Burkeberg,South Carolina,69039,Lesotho,2
974,Allison,Hubbard,Others,1997-07-04,alyssaolsen@example.net,001-661-247-1391x71925,763 Bradley Prairie North Michele  IN 31235,Kellerton,North Dakota,17338,Cote d'Ivoire,3
975,David,Juarez,F,1990-03-28,jonesvalerie@example.com,+1-753-425-0009x62697,683 Phillips Ramp Mackburgh  VA 55116,Port Jocelynton,Nevada,84891,Tokelau,1
976,Joseph,Kramer,M,1984-06-02,debra22@example.net,+1-438-768-9360,58475 Samantha Cape Apt. 032 South Matthew  OK 41623,New Danielview,Washington,65673,Rwanda,3
977,Samuel,Rosales,Not Specified,1971-12-04,amydougherty@example.org,(913)764-1782,0238 William Canyon Suite 035 Lake Alicia  CT 43656,Paulshire,New Mexico,82742,Guadeloupe,4
978,Carolyn,Collins,F,1992-09-13,jessica40@example.net,8657676022,99543 Dawn Squares New Matthew  TN 04347,Ericton,New York,88480,Chad,5
979,Fernando,Mccullough,M,1982-09-09,ksalazar@example.com,+1-207-276-3214,79763 Kelsey Junctions Suite 114 Port Michaelfurt  GU 39203,West Zachary,Connecticut,13808,Turkey,4
980,Kelsey,Williams,Not Specified,1990-07-14,crystal09@example.org,001-336-542-7788x298,73162 Matthew Lock Suite 715 Johnborough  MH 31538,South Mary,Rhode Island,65815,Zambia,5
981,Phillip,Martinez,Others,2003-03-07,belljonathan@example.net,582-974-3065x64845,894 Sanders Fords Garciachester  NC 70872,Freychester,Delaware,54424,United States Virgin Islands,3
982,Karen,Harper,F,1978-12-05,grayerik@example.com,(355)698-0489x33556,097 Smith Flat Suite 451 Hendersonborough  IN 90696,South Matthewfurt,Delaware,88929,Nauru,3
983,Kenneth,Howard,F,1979-10-18,kelsey94@example.net,699-992-2471,1649 Luis Fords Dominiqueberg  MI 55930,Port Maria,Washington,90470,Sweden,1
984,David,Hernandez,Not Specified,2002-11-21,georgewall@example.net,001-784-767-1869,60666 Myers Walk Lake Jamesside  VT 33577,West Ginaborough,New Mexico,02789,Jamaica,4
985,Patricia,Gonzalez,F,2006-01-24,michael12@example.net,(235)301-1844,254 Kim Brook Apt. 897 West Raymondburgh  AK 85072,North Edward,Wisconsin,62068,Madagascar,3
986,Sherry,Gross,M,2006-03-26,mzamora@example.net,991-498-9311x62402,9730 Crystal Valley Mooreville  MA 15514,Peterston,Pennsylvania,05984,Cote d'Ivoire,2
987,Daniel,Johnson,F,1999-01-19,stanleythomas@example.com,(560)520-4403x6738,525 Billy Islands Apt. 516 Timothyfort  NJ 41344,New Abigailfurt,Arkansas,96365,Serbia,3
988,Daniel,Rivera,Others,1957-07-20,carrilloclinton@example.com,469-315-0785x510,3145 Mccarthy Pike New Robinmouth  VT 15709,South Tracy,Connecticut,93042,Netherlands Antilles,5
989,Suzanne,King,Not Specified,1979-10-16,darrell72@example.com,567.881.8179x354,7886 Molly Springs New Sarahhaven  NY 27537,West Teresahaven,Alabama,43499,Kiribati,5
990,Jessica,Aguilar,Not Specified,2005-12-29,emma12@example.net,525-798-2186x972,1993 Castillo Greens Apt. 053 West Mariah  AS 36250,South Gabrielle,Michigan,48437,Sudan,2
991,Charles,Valencia,F,1981-04-20,qpetty@example.org,(938)733-0377,69059 Bobby Corners Apt. 660 Staceyfurt  NH 09753,Loweton,Utah,84578,Korea,4
992,Karen,Dunn,Not Specified,1976-06-12,charlesalexander@example.net,801.585.2869,23621 Shaffer Ferry Johnborough  MH 52379,South Jason,Minnesota,30066,San Marino,1
993,Kathleen,Mcdonald,F,1984-08-26,smithsarah@example.net,(667)392-2182,67141 Berry Fall Apt. 207 East Kayleemouth  FM 31822,South Victor,Massachusetts,53317,North Macedonia,2
994,Margaret,Garrett,F,1959-11-19,justin85@example.com,558-803-4516,23985 Castro Terrace Port Mark  UT 89413,Brendaborough,Nebraska,44335,Finland,4
995,Lisa,Lopez,F,1998-01-18,carly34@example.net,+1-858-851-3686x652,956 Karen Oval Toddhaven  NH 04652,Jessicaton,Connecticut,42187,Saint Kitts and Nevis,2
996,Richard,Nelson,Others,1976-07-17,belltoni@example.net,+1-543-643-3858,6458 Keith Brook West Joshua  MN 45040,Joshuaburgh,New York,32684,Spain,5
997,Keith,Clements,Others,1969-01-06,bvazquez@example.com,001-436-305-9560,661 Preston Harbor Suite 001 North Marcton  VA 42349,Kristopherview,North Carolina,29287,Uruguay,3
998,Caleb,Marshall,M,1962-08-16,dakotafreeman@example.org,987.609.4610,6850 Rodriguez Stravenue Apt. 782 South Joe  MA 35316,Jessicashire,New Jersey,73300,Finland,2
999,Abigail,Shelton,Others,1984-09-12,annpatterson@example.org,+1-840-593-0348x01270,96648 Goodman Ville Mccartybury  HI 12554,Annville,Indiana,30456,Israel,1
1000,Mario,Carroll,F,2007-08-02,daniellecollins@example.net,(624)515-5022x9099,411 Ronnie Hills Apt. 562 Port Lindaton  NM 71595,Floydchester,South Dakota,20232,Australia,2
